Invoice,InvoiceDate,Quantity,Price,Customer ID,Country
532673,2010-11-14 11:51:00,1,7.95,15038,United Kingdom
532673,2010-11-14 11:51:00,1,4.25,15038,United Kingdom
532673,2010-11-14 11:51:00,16,1.25,15038,United Kingdom
532673,2010-11-14 11:51:00,2,1.25,15038,United Kingdom
532673,2010-11-14 11:51:00,1,2.95,15038,United Kingdom
532673,2010-11-14 11:51:00,1,1.65,15038,United Kingdom
532673,2010-11-14 11:51:00,1,9.95,15038,United Kingdom
532673,2010-11-14 11:51:00,1,4.25,15038,United Kingdom
532673,2010-11-14 11:51:00,1,2.95,15038,United Kingdom
532673,2010-11-14 11:51:00,6,1.25,15038,United Kingdom
532673,2010-11-14 11:51:00,1,5.95,15038,United Kingdom
532673,2010-11-14 11:51:00,4,1.45,15038,United Kingdom
532699,2010-11-14 12:50:00,8,2.95,16950,United Kingdom
532699,2010-11-14 12:50:00,2,0.95,16950,United Kingdom
532699,2010-11-14 12:50:00,1,16.95,16950,United Kingdom
532699,2010-11-14 12:50:00,16,1.95,16950,United Kingdom
532699,2010-11-14 12:50:00,48,0.42,16950,United Kingdom
532699,2010-11-14 12:50:00,8,2.55,16950,United Kingdom
532699,2010-11-14 12:50:00,8,2.95,16950,United Kingdom
532699,2010-11-14 12:50:00,3,8.5,16950,United Kingdom
532699,2010-11-14 12:50:00,1,1.25,16950,United Kingdom
532699,2010-11-14 12:50:00,1,1.95,16950,United Kingdom
532699,2010-11-14 12:50:00,3,3.75,16950,United Kingdom
532699,2010-11-14 12:50:00,2,4.25,16950,United Kingdom
532699,2010-11-14 12:50:00,1,3.75,16950,United Kingdom
532699,2010-11-14 12:50:00,14,2.95,16950,United Kingdom
532699,2010-11-14 12:50:00,8,2.95,16950,United Kingdom
532719,2010-11-14 12:58:00,9,4.95,15269,United Kingdom
532719,2010-11-14 12:58:00,8,3.75,15269,United Kingdom
532719,2010-11-14 12:58:00,4,4.95,15269,United Kingdom
532719,2010-11-14 12:58:00,12,1.25,15269,United Kingdom
532719,2010-11-14 12:58:00,10,1.25,15269,United Kingdom
532719,2010-11-14 12:58:00,10,1.25,15269,United Kingdom
532719,2010-11-14 12:58:00,16,1.95,15269,United Kingdom
532719,2010-11-14 12:58:00,9,4.95,15269,United Kingdom
532719,2010-11-14 12:58:00,12,2.55,15269,United Kingdom
532719,2010-11-14 12:58:00,12,2.55,15269,United Kingdom
532719,2010-11-14 12:58:00,12,1.25,15269,United Kingdom
532719,2010-11-14 12:58:00,12,3.75,15269,United Kingdom
532719,2010-11-14 12:58:00,12,2.95,15269,United Kingdom
532719,2010-11-14 12:58:00,8,3.75,15269,United Kingdom
532719,2010-11-14 12:58:00,8,3.75,15269,United Kingdom
532719,2010-11-14 12:58:00,12,1.65,15269,United Kingdom
532719,2010-11-14 12:58:00,12,1.65,15269,United Kingdom
532719,2010-11-14 12:58:00,12,1.25,15269,United Kingdom
532804,2010-11-14 15:05:00,4,1.65,16719,United Kingdom
532804,2010-11-14 15:05:00,1,3.25,16719,United Kingdom
532804,2010-11-14 15:05:00,1,2.55,16719,United Kingdom
532804,2010-11-14 15:05:00,1,2.1,16719,United Kingdom
532804,2010-11-14 15:05:00,25,0.42,16719,United Kingdom
532804,2010-11-14 15:05:00,25,0.42,16719,United Kingdom
532804,2010-11-14 15:05:00,1,3.75,16719,United Kingdom
532804,2010-11-14 15:05:00,25,0.42,16719,United Kingdom
532804,2010-11-14 15:05:00,25,0.42,16719,United Kingdom
532804,2010-11-14 15:05:00,2,3.75,16719,United Kingdom
532804,2010-11-14 15:05:00,4,3.75,16719,United Kingdom
532804,2010-11-14 15:05:00,2,2.95,16719,United Kingdom
532804,2010-11-14 15:05:00,25,0.42,16719,United Kingdom
532804,2010-11-14 15:05:00,2,0.42,16719,United Kingdom
532804,2010-11-14 15:05:00,2,2.95,16719,United Kingdom
532804,2010-11-14 15:05:00,4,3.35,16719,United Kingdom
532804,2010-11-14 15:05:00,2,1.65,16719,United Kingdom
532804,2010-11-14 15:05:00,6,1.25,16719,United Kingdom
532804,2010-11-14 15:05:00,3,8.5,16719,United Kingdom
532804,2010-11-14 15:05:00,5,4.95,16719,United Kingdom
532804,2010-11-14 15:05:00,1,12.75,16719,United Kingdom
532804,2010-11-14 15:05:00,1,8.5,16719,United Kingdom
532804,2010-11-14 15:05:00,2,4.95,16719,United Kingdom
532804,2010-11-14 15:05:00,4,1.65,16719,United Kingdom
532804,2010-11-14 15:05:00,2,5.95,16719,United Kingdom
532804,2010-11-14 15:05:00,3,3.35,16719,United Kingdom
532804,2010-11-14 15:05:00,1,4.95,16719,United Kingdom
532804,2010-11-14 15:05:00,2,1.25,16719,United Kingdom
532804,2010-11-14 15:05:00,3,1.65,16719,United Kingdom
532993,2010-11-15 14:26:00,24,0.85,14156,EIRE
532993,2010-11-15 14:26:00,24,0.42,14156,EIRE
532993,2010-11-15 14:26:00,48,0.85,14156,EIRE
532993,2010-11-15 14:26:00,30,0.21,14156,EIRE
532993,2010-11-15 14:26:00,24,0.42,14156,EIRE
532993,2010-11-15 14:26:00,24,0.42,14156,EIRE
532993,2010-11-15 14:26:00,24,0.42,14156,EIRE
532993,2010-11-15 14:26:00,24,0.42,14156,EIRE
532993,2010-11-15 14:26:00,24,0.42,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,24,0.42,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,16,1.95,14156,EIRE
532993,2010-11-15 14:26:00,2,9.95,14156,EIRE
532993,2010-11-15 14:26:00,3,4.95,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,3,4.95,14156,EIRE
532993,2010-11-15 14:26:00,2,9.95,14156,EIRE
532993,2010-11-15 14:26:00,6,2.55,14156,EIRE
532993,2010-11-15 14:26:00,4,3.75,14156,EIRE
532993,2010-11-15 14:26:00,60,0.21,14156,EIRE
532993,2010-11-15 14:26:00,12,0.42,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,4,4.25,14156,EIRE
532993,2010-11-15 14:26:00,10,1.95,14156,EIRE
532993,2010-11-15 14:26:00,10,1.95,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,24,0.29,14156,EIRE
532993,2010-11-15 14:26:00,24,0.29,14156,EIRE
532993,2010-11-15 14:26:00,3,4.65,14156,EIRE
532993,2010-11-15 14:26:00,3,4.65,14156,EIRE
532993,2010-11-15 14:26:00,4,3.95,14156,EIRE
532993,2010-11-15 14:26:00,3,4.95,14156,EIRE
532993,2010-11-15 14:26:00,16,1.69,14156,EIRE
532993,2010-11-15 14:26:00,3,4.95,14156,EIRE
532993,2010-11-15 14:26:00,12,2.1,14156,EIRE
532993,2010-11-15 14:26:00,12,0.42,14156,EIRE
532993,2010-11-15 14:26:00,12,0.42,14156,EIRE
532993,2010-11-15 14:26:00,12,0.42,14156,EIRE
532993,2010-11-15 14:26:00,12,0.42,14156,EIRE
532993,2010-11-15 14:26:00,6,3.75,14156,EIRE
532993,2010-11-15 14:26:00,12,0.42,14156,EIRE
532993,2010-11-15 14:26:00,12,0.65,14156,EIRE
532993,2010-11-15 14:26:00,12,1.65,14156,EIRE
532993,2010-11-15 14:26:00,24,0.42,14156,EIRE
532993,2010-11-15 14:26:00,4,3.75,14156,EIRE
532993,2010-11-15 14:26:00,6,3.75,14156,EIRE
532993,2010-11-15 14:26:00,48,0.29,14156,EIRE
532993,2010-11-15 14:26:00,12,1.65,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,25,0.42,14156,EIRE
532993,2010-11-15 14:26:00,24,0.65,14156,EIRE
532993,2010-11-15 14:26:00,4,8.5,14156,EIRE
532993,2010-11-15 14:26:00,6,9.95,14156,EIRE
532993,2010-11-15 14:26:00,4,12.75,14156,EIRE
532993,2010-11-15 14:26:00,12,1.65,14156,EIRE
532993,2010-11-15 14:26:00,2,12.75,14156,EIRE
532993,2010-11-15 14:26:00,12,1.65,14156,EIRE
532993,2010-11-15 14:26:00,4,4.25,14156,EIRE
532993,2010-11-15 14:26:00,8,4.95,14156,EIRE
532993,2010-11-15 14:26:00,2,7.95,14156,EIRE
532993,2010-11-15 14:26:00,6,3.75,14156,EIRE
532993,2010-11-15 14:26:00,2,5.55,14156,EIRE
532993,2010-11-15 14:26:00,6,2.55,14156,EIRE
532993,2010-11-15 14:26:00,3,4.95,14156,EIRE
532993,2010-11-15 14:26:00,4,3.75,14156,EIRE
532993,2010-11-15 14:26:00,12,2.1,14156,EIRE
532993,2010-11-15 14:26:00,4,4.95,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,6,2.1,14156,EIRE
532993,2010-11-15 14:26:00,5,2.95,14156,EIRE
532993,2010-11-15 14:26:00,12,1.65,14156,EIRE
532993,2010-11-15 14:26:00,12,1.69,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,24,0.42,14156,EIRE
532993,2010-11-15 14:26:00,3,4.25,14156,EIRE
532993,2010-11-15 14:26:00,12,1.65,14156,EIRE
532993,2010-11-15 14:26:00,6,2.95,14156,EIRE
532993,2010-11-15 14:26:00,6,2.1,14156,EIRE
532993,2010-11-15 14:26:00,6,2.95,14156,EIRE
532993,2010-11-15 14:26:00,6,2.95,14156,EIRE
532993,2010-11-15 14:26:00,24,0.85,14156,EIRE
532993,2010-11-15 14:26:00,1,12.75,14156,EIRE
532993,2010-11-15 14:26:00,6,2.1,14156,EIRE
532993,2010-11-15 14:26:00,6,2.1,14156,EIRE
532993,2010-11-15 14:26:00,6,2.1,14156,EIRE
532993,2010-11-15 14:26:00,6,2.1,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,10,1.25,14156,EIRE
532993,2010-11-15 14:26:00,10,1.25,14156,EIRE
532993,2010-11-15 14:26:00,1,12.75,14156,EIRE
532993,2010-11-15 14:26:00,10,1.95,14156,EIRE
532993,2010-11-15 14:26:00,10,1.95,14156,EIRE
532993,2010-11-15 14:26:00,10,1.95,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,3,4.95,14156,EIRE
532993,2010-11-15 14:26:00,1,15.95,14156,EIRE
532993,2010-11-15 14:26:00,2,7.95,14156,EIRE
532993,2010-11-15 14:26:00,24,3.81,14156,EIRE
532993,2010-11-15 14:26:00,24,3.81,14156,EIRE
532993,2010-11-15 14:26:00,24,3.81,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,10,1.95,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,12,1.65,14156,EIRE
532993,2010-11-15 14:26:00,6,2.95,14156,EIRE
532993,2010-11-15 14:26:00,4,3.75,14156,EIRE
532993,2010-11-15 14:26:00,4,3.75,14156,EIRE
532993,2010-11-15 14:26:00,6,2.95,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,12,0.42,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,6,2.95,14156,EIRE
532993,2010-11-15 14:26:00,12,3.25,14156,EIRE
532993,2010-11-15 14:26:00,4,4.25,14156,EIRE
532993,2010-11-15 14:26:00,1,16.95,14156,EIRE
532993,2010-11-15 14:26:00,4,5.95,14156,EIRE
532993,2010-11-15 14:26:00,4,4.95,14156,EIRE
532993,2010-11-15 14:26:00,24,0.14,14156,EIRE
532993,2010-11-15 14:26:00,24,0.75,14156,EIRE
532993,2010-11-15 14:26:00,24,0.85,14156,EIRE
532993,2010-11-15 14:26:00,24,0.85,14156,EIRE
532993,2010-11-15 14:26:00,4,4.65,14156,EIRE
532993,2010-11-15 14:26:00,2,5.95,14156,EIRE
532993,2010-11-15 14:26:00,2,5.95,14156,EIRE
532993,2010-11-15 14:26:00,2,7.95,14156,EIRE
532993,2010-11-15 14:26:00,2,7.95,14156,EIRE
532993,2010-11-15 14:26:00,4,4.25,14156,EIRE
532993,2010-11-15 14:26:00,8,1.95,14156,EIRE
532993,2010-11-15 14:26:00,5,2.95,14156,EIRE
532993,2010-11-15 14:26:00,5,2.95,14156,EIRE
532993,2010-11-15 14:26:00,4,9.95,14156,EIRE
532993,2010-11-15 14:26:00,1,12.75,14156,EIRE
532993,2010-11-15 14:26:00,1,12.75,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,8,1.69,14156,EIRE
532993,2010-11-15 14:26:00,6,10.95,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,16,1.95,14156,EIRE
532993,2010-11-15 14:26:00,4,3.75,14156,EIRE
532993,2010-11-15 14:26:00,4,4.25,14156,EIRE
532993,2010-11-15 14:26:00,3,10.95,14156,EIRE
532993,2010-11-15 14:26:00,10,1.95,14156,EIRE
532993,2010-11-15 14:26:00,10,0.85,14156,EIRE
532993,2010-11-15 14:26:00,1,16.95,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,6,3.75,14156,EIRE
532993,2010-11-15 14:26:00,6,3.75,14156,EIRE
532993,2010-11-15 14:26:00,12,2.55,14156,EIRE
532993,2010-11-15 14:26:00,2,9.95,14156,EIRE
532993,2010-11-15 14:26:00,8,1.65,14156,EIRE
532993,2010-11-15 14:26:00,12,1.49,14156,EIRE
532993,2010-11-15 14:26:00,12,1.49,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,4,3.75,14156,EIRE
532993,2010-11-15 14:26:00,24,0.85,14156,EIRE
532993,2010-11-15 14:26:00,24,0.42,14156,EIRE
532993,2010-11-15 14:26:00,3,5.95,14156,EIRE
532993,2010-11-15 14:26:00,3,5.95,14156,EIRE
532993,2010-11-15 14:26:00,3,5.95,14156,EIRE
532993,2010-11-15 14:26:00,10,1.65,14156,EIRE
532993,2010-11-15 14:26:00,10,1.95,14156,EIRE
532993,2010-11-15 14:26:00,2,9.95,14156,EIRE
532993,2010-11-15 14:26:00,4,3.75,14156,EIRE
532993,2010-11-15 14:26:00,3,4.95,14156,EIRE
532993,2010-11-15 14:26:00,6,2.95,14156,EIRE
532993,2010-11-15 14:26:00,3,4.95,14156,EIRE
532993,2010-11-15 14:26:00,2,8.5,14156,EIRE
532993,2010-11-15 14:26:00,6,2.55,14156,EIRE
532993,2010-11-15 14:26:00,12,0.85,14156,EIRE
532993,2010-11-15 14:26:00,6,3.75,14156,EIRE
532993,2010-11-15 14:26:00,24,0.55,14156,EIRE
532993,2010-11-15 14:26:00,24,0.55,14156,EIRE
532993,2010-11-15 14:26:00,12,1.45,14156,EIRE
532993,2010-11-15 14:26:00,2,8.5,14156,EIRE
532993,2010-11-15 14:26:00,2,9.95,14156,EIRE
532993,2010-11-15 14:26:00,12,1.95,14156,EIRE
532993,2010-11-15 14:26:00,12,1.95,14156,EIRE
532993,2010-11-15 14:26:00,36,2.1,14156,EIRE
532993,2010-11-15 14:26:00,36,2.1,14156,EIRE
532993,2010-11-15 14:26:00,2,9.95,14156,EIRE
532993,2010-11-15 14:26:00,6,2.95,14156,EIRE
532993,2010-11-15 14:26:00,6,2.95,14156,EIRE
532993,2010-11-15 14:26:00,3,12.75,14156,EIRE
532993,2010-11-15 14:26:00,12,1.25,14156,EIRE
532993,2010-11-15 14:26:00,16,1.25,14156,EIRE
532993,2010-11-15 14:26:00,12,2.1,14156,EIRE
532993,2010-11-15 14:26:00,6,2.95,14156,EIRE
532993,2010-11-15 14:26:00,4,4.25,14156,EIRE
532993,2010-11-15 14:26:00,12,1.65,14156,EIRE
533009,2010-11-15 15:30:00,288,1.06,16191,United Kingdom
533009,2010-11-15 15:30:00,24,4.25,16191,United Kingdom
533009,2010-11-15 15:30:00,48,1.45,16191,United Kingdom
533009,2010-11-15 15:30:00,216,1.06,16191,United Kingdom
533009,2010-11-15 15:30:00,96,1.06,16191,United Kingdom
533009,2010-11-15 15:30:00,24,2.75,16191,United Kingdom
533009,2010-11-15 15:30:00,96,1.85,16191,United Kingdom
533009,2010-11-15 15:30:00,96,1.85,16191,United Kingdom
533047,2010-11-15 16:20:00,24,3.39,16191,United Kingdom
533047,2010-11-15 16:20:00,144,0.53,16191,United Kingdom
533047,2010-11-15 16:20:00,48,1.45,16191,United Kingdom
533047,2010-11-15 16:20:00,36,2.75,16191,United Kingdom
533047,2010-11-15 16:20:00,36,4.25,16191,United Kingdom
533047,2010-11-15 16:20:00,96,1.85,16191,United Kingdom
533047,2010-11-15 16:20:00,96,1.85,16191,United Kingdom
533047,2010-11-15 16:20:00,36,4.25,16191,United Kingdom
533047,2010-11-15 16:20:00,96,1.06,16191,United Kingdom
533120,2010-11-16 12:32:00,144,1.45,14156,EIRE
533120,2010-11-16 12:32:00,144,1.69,14156,EIRE
533120,2010-11-16 12:32:00,144,1.85,14156,EIRE
533120,2010-11-16 12:32:00,144,0.32,14156,EIRE
533120,2010-11-16 12:32:00,72,1.69,14156,EIRE
533120,2010-11-16 12:32:00,96,1.25,14156,EIRE
533120,2010-11-16 12:32:00,108,1.06,14156,EIRE
533120,2010-11-16 12:32:00,64,2.55,14156,EIRE
533120,2010-11-16 12:32:00,108,1.06,14156,EIRE
533120,2010-11-16 12:32:00,72,1.06,14156,EIRE
533120,2010-11-16 12:32:00,144,1.85,14156,EIRE
533120,2010-11-16 12:32:00,72,1.06,14156,EIRE
533120,2010-11-16 12:32:00,144,1.69,14156,EIRE
533120,2010-11-16 12:32:00,100,1.45,14156,EIRE
533120,2010-11-16 12:32:00,48,0.85,14156,EIRE
533120,2010-11-16 12:32:00,60,6.75,14156,EIRE
533120,2010-11-16 12:32:00,80,6.75,14156,EIRE
533120,2010-11-16 12:32:00,48,1.69,14156,EIRE
533120,2010-11-16 12:32:00,96,1.45,14156,EIRE
533120,2010-11-16 12:32:00,72,6.95,14156,EIRE
533120,2010-11-16 12:32:00,60,6.75,14156,EIRE
533120,2010-11-16 12:32:00,72,1.25,14156,EIRE
533120,2010-11-16 12:32:00,108,1.06,14156,EIRE
533120,2010-11-16 12:32:00,150,0.55,14156,EIRE
533314,2010-11-16 17:12:00,8,1.25,13158,United Kingdom
533314,2010-11-16 17:12:00,4,4.95,13158,United Kingdom
533314,2010-11-16 17:12:00,3,4.95,13158,United Kingdom
533314,2010-11-16 17:12:00,12,0.85,13158,United Kingdom
533314,2010-11-16 17:12:00,4,3.75,13158,United Kingdom
533314,2010-11-16 17:12:00,3,4.95,13158,United Kingdom
533314,2010-11-16 17:12:00,6,2.55,13158,United Kingdom
533314,2010-11-16 17:12:00,10,1.25,13158,United Kingdom
533314,2010-11-16 17:12:00,12,1.65,13158,United Kingdom
533314,2010-11-16 17:12:00,8,1.65,13158,United Kingdom
533314,2010-11-16 17:12:00,12,0.85,13158,United Kingdom
533314,2010-11-16 17:12:00,24,1.25,13158,United Kingdom
533314,2010-11-16 17:12:00,10,1.25,13158,United Kingdom
533314,2010-11-16 17:12:00,10,1.25,13158,United Kingdom
533314,2010-11-16 17:12:00,12,1.65,13158,United Kingdom
533314,2010-11-16 17:12:00,12,1.65,13158,United Kingdom
533314,2010-11-16 17:12:00,12,0.75,13158,United Kingdom
533314,2010-11-16 17:12:00,6,2.95,13158,United Kingdom
533314,2010-11-16 17:12:00,4,3.75,13158,United Kingdom
533314,2010-11-16 17:12:00,12,0.42,13158,United Kingdom
533314,2010-11-16 17:12:00,24,0.42,13158,United Kingdom
533356,2010-11-17 10:04:00,2,5.95,16168,United Kingdom
533356,2010-11-17 10:04:00,2,4.25,16168,United Kingdom
533356,2010-11-17 10:04:00,12,2.95,16168,United Kingdom
533369,2010-11-17 10:31:00,10,0.85,16835,United Kingdom
533369,2010-11-17 10:31:00,2,7.95,16835,United Kingdom
533369,2010-11-17 10:31:00,2,6.75,16835,United Kingdom
533369,2010-11-17 10:31:00,10,0.85,16835,United Kingdom
533369,2010-11-17 10:31:00,10,1.95,16835,United Kingdom
533369,2010-11-17 10:31:00,12,1.25,16835,United Kingdom
533369,2010-11-17 10:31:00,6,2.55,16835,United Kingdom
533369,2010-11-17 10:31:00,12,1.25,16835,United Kingdom
533369,2010-11-17 10:31:00,6,2.55,16835,United Kingdom
533369,2010-11-17 10:31:00,6,2.55,16835,United Kingdom
533369,2010-11-17 10:31:00,2,7.95,16835,United Kingdom
533369,2010-11-17 10:31:00,12,1.65,16835,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,2.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,3.75,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,2,0.42,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,2.95,17269,United Kingdom
533841,2010-11-19 11:12:00,3,1.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.42,17269,United Kingdom
533841,2010-11-19 11:12:00,2,5.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,1,3.75,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,3.35,17269,United Kingdom
533841,2010-11-19 11:12:00,25,0.42,17269,United Kingdom
533841,2010-11-19 11:12:00,25,0.42,17269,United Kingdom
533841,2010-11-19 11:12:00,25,0.42,17269,United Kingdom
533841,2010-11-19 11:12:00,25,0.42,17269,United Kingdom
533841,2010-11-19 11:12:00,3,2.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,2,0.42,17269,United Kingdom
533841,2010-11-19 11:12:00,4,0.85,17269,United Kingdom
533841,2010-11-19 11:12:00,3,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.45,17269,United Kingdom
533841,2010-11-19 11:12:00,6,0.85,17269,United Kingdom
533841,2010-11-19 11:12:00,1,4.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,6.35,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.42,17269,United Kingdom
533841,2010-11-19 11:12:00,1,2.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,3.75,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.55,17269,United Kingdom
533841,2010-11-19 11:12:00,1,3.75,17269,United Kingdom
533841,2010-11-19 11:12:00,6,2.12,17269,United Kingdom
533841,2010-11-19 11:12:00,1,3.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,15.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,8.5,17269,United Kingdom
533841,2010-11-19 11:12:00,1,4.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,4.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,5.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,4.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,4.95,17269,United Kingdom
533841,2010-11-19 11:12:00,2,12.75,17269,United Kingdom
533841,2010-11-19 11:12:00,1,3.75,17269,United Kingdom
533841,2010-11-19 11:12:00,1,3.75,17269,United Kingdom
533841,2010-11-19 11:12:00,2,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.42,17269,United Kingdom
533841,2010-11-19 11:12:00,1,2.1,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.55,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.85,17269,United Kingdom
533841,2010-11-19 11:12:00,1,2.95,17269,United Kingdom
533841,2010-11-19 11:12:00,3,0.85,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.85,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.85,17269,United Kingdom
533841,2010-11-19 11:12:00,4,2.1,17269,United Kingdom
533841,2010-11-19 11:12:00,2,3.75,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,6,0.85,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.55,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.55,17269,United Kingdom
533841,2010-11-19 11:12:00,2,0.85,17269,United Kingdom
533841,2010-11-19 11:12:00,3,3.75,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,1,2.1,17269,United Kingdom
533841,2010-11-19 11:12:00,1,2.1,17269,United Kingdom
533841,2010-11-19 11:12:00,2,2.1,17269,United Kingdom
533841,2010-11-19 11:12:00,7,2.1,17269,United Kingdom
533841,2010-11-19 11:12:00,7,2.1,17269,United Kingdom
533841,2010-11-19 11:12:00,3,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,3,0.85,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,3,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,8,0.85,17269,United Kingdom
533841,2010-11-19 11:12:00,3,5.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,2.1,17269,United Kingdom
533841,2010-11-19 11:12:00,1,2.1,17269,United Kingdom
533841,2010-11-19 11:12:00,1,3.49,17269,United Kingdom
533841,2010-11-19 11:12:00,3,2.95,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,4.25,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.42,17269,United Kingdom
533841,2010-11-19 11:12:00,1,0.42,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.65,17269,United Kingdom
533841,2010-11-19 11:12:00,1,1.25,17269,United Kingdom
