userid,version,sum_gamerounds,retention_1,retention_7
6269788,gate_30,257,True,True
6287445,gate_40,31,True,False
6287697,gate_40,99,True,True
6288318,gate_30,3,False,False
6294795,gate_40,10,True,False
6295002,gate_40,34,True,False
6303105,gate_40,7,False,False
6310076,gate_30,0,False,False
6311697,gate_40,72,True,True
6326284,gate_30,180,True,True
6327423,gate_30,122,True,True
6330355,gate_30,108,True,False
6333857,gate_40,98,True,True
6335488,gate_30,116,False,True
6337441,gate_30,1,False,False
6338583,gate_40,39,True,False
6338766,gate_40,14,True,False
6340796,gate_30,63,True,False
6341911,gate_40,13,True,False
6343088,gate_40,3,False,False
6344940,gate_30,0,False,False
6347361,gate_30,16,True,False
6348831,gate_30,1,False,False
6349724,gate_40,0,False,False
6353301,gate_40,16,True,False
6360916,gate_40,12,False,False
6361773,gate_40,153,True,False
6363604,gate_40,2,False,False
6363741,gate_40,3,False,False
6364523,gate_30,20,False,False
6370468,gate_30,53,True,False
6373433,gate_30,24,True,False
6373706,gate_30,119,True,True
6375303,gate_30,7,False,False
6376405,gate_40,1,False,False
6377693,gate_40,18,True,False
6378251,gate_30,0,False,False
6382328,gate_40,1,False,False
6386292,gate_40,14,True,False
6386506,gate_40,48,False,True
6392562,gate_40,28,False,False
6395376,gate_40,17,True,False
6399570,gate_40,5,True,False
6402893,gate_40,57,True,False
6403190,gate_40,0,False,False
6406443,gate_30,0,False,False
6409033,gate_30,40,True,False
6411056,gate_30,307,True,False
6411560,gate_40,27,False,False
6414386,gate_30,8,True,False
6416400,gate_40,8,False,False
6418765,gate_40,2,False,False
6426633,gate_30,13,False,False
6429284,gate_40,6,False,False
6429564,gate_30,2,False,False
6430589,gate_40,3,False,False
6431755,gate_40,1,False,False
6434381,gate_40,186,True,True
6435673,gate_40,34,False,True
6435883,gate_40,13,False,False
6436030,gate_30,20,False,False
6440437,gate_30,13,False,True
6444380,gate_30,109,False,True
6445805,gate_30,16,False,False
6446913,gate_40,1,False,False
6451969,gate_30,39,False,False
6455542,gate_30,59,True,False
6459531,gate_30,30,True,False
6463604,gate_40,57,True,False
6469371,gate_40,171,True,False
6479282,gate_40,24,True,False
6493855,gate_30,224,True,True
6496069,gate_40,216,True,True
6498903,gate_30,2,False,False
6500665,gate_40,28,False,False
6500824,gate_30,38,True,False
6502947,gate_40,131,True,False
6508027,gate_30,32,False,False
6508086,gate_40,0,False,False
6514445,gate_40,111,True,False
6515144,gate_40,2,False,False
6516756,gate_30,5,False,False
6519923,gate_40,22,False,False
6520617,gate_40,51,True,False
6521055,gate_30,20,True,False
6524456,gate_30,0,False,False
6527957,gate_40,4,False,False
6530009,gate_30,35,True,False
6531257,gate_40,2,False,False
6532858,gate_30,8,True,False
6534218,gate_40,4,False,False
6534619,gate_40,27,True,False
6535331,gate_30,3,False,False
6538302,gate_30,11,True,False
6538450,gate_30,4,True,False
6544452,gate_30,1,False,False
6545902,gate_40,123,True,True
6547854,gate_30,4,False,False
6550533,gate_30,408,True,True
6553264,gate_40,52,False,False
6559335,gate_40,11,False,False
6560256,gate_40,0,False,False
6564879,gate_30,58,True,False
6565515,gate_40,2,False,False
6565584,gate_30,46,True,False
6565871,gate_30,113,True,True
6567418,gate_30,54,True,False
6573940,gate_30,1,False,False
6582302,gate_40,8,True,False
6588053,gate_30,7,True,False
6595327,gate_40,234,True,True
6596948,gate_40,19,False,False
6601546,gate_30,124,False,True
6603621,gate_30,9,True,False
6615629,gate_40,20,False,False
6618172,gate_30,40,True,True
6622024,gate_40,83,True,True
6625105,gate_30,55,True,False
6630621,gate_30,12,False,False
6635370,gate_40,3,False,False
6639423,gate_40,551,True,True
6640360,gate_30,49,True,False
6644914,gate_40,26,True,False
6646544,gate_30,19,False,False
6662242,gate_30,12,False,False
6665775,gate_40,0,False,False
6666616,gate_30,164,True,False
6667449,gate_40,8,False,False
6671226,gate_40,457,True,True
6672137,gate_40,3,False,False
6672340,gate_30,232,True,True
6672644,gate_30,6,False,False
6674798,gate_40,4,False,False
6676617,gate_30,191,True,True
6678108,gate_30,3,False,False
6680424,gate_30,41,True,False
6683901,gate_40,40,False,False
6685591,gate_40,86,True,True
6688678,gate_30,14,True,False
6689025,gate_30,5,False,False
6689369,gate_30,12,False,False
6700432,gate_40,164,True,True
6702394,gate_40,4,True,False
6702963,gate_30,12,False,False
6710364,gate_30,4,False,False
6713316,gate_30,1,False,False
6717810,gate_30,14,False,False
6729456,gate_40,5,False,False
6736886,gate_40,25,False,False
6744964,gate_30,11,True,False
6746512,gate_30,13,False,False
6747015,gate_30,17,True,False
6750278,gate_30,169,True,True
6753532,gate_40,54,False,False
6761817,gate_30,254,False,True
6763510,gate_30,50,True,False
6765833,gate_40,32,False,False
6771484,gate_40,1,False,False
6776257,gate_30,187,True,True
6777593,gate_40,2,False,False
6778459,gate_40,26,True,False
6783668,gate_40,6,True,False
6786799,gate_40,42,False,False
6793965,gate_30,35,True,True
6805855,gate_40,2,False,False
6805897,gate_30,272,True,True
6807369,gate_40,20,False,False
6809564,gate_30,46,True,False
6810962,gate_30,97,True,False
6813597,gate_40,17,True,False
6813777,gate_30,41,True,False
6815248,gate_40,29,True,False
6821513,gate_30,508,True,True
6822973,gate_30,21,False,False
6826717,gate_30,255,True,True
6832768,gate_40,1,False,False
6835127,gate_30,32,True,False
6838248,gate_40,9,False,False
6839254,gate_40,11,True,False
6839595,gate_30,58,False,False
6844774,gate_40,1,False,False
6846418,gate_40,0,False,True
6847151,gate_30,27,False,False
6848067,gate_40,3,False,False
6848574,gate_40,55,False,False
6849343,gate_40,180,True,False
6857033,gate_30,116,False,False
6861327,gate_40,18,True,True
6873132,gate_40,177,True,True
6876786,gate_30,1,False,False
6877318,gate_40,20,True,False
6883027,gate_40,200,True,True
6887918,gate_40,66,True,False
6891967,gate_30,1,False,False
6892341,gate_30,4,False,False
6898833,gate_30,49,False,False
6903008,gate_30,4,False,False
6903273,gate_30,16,False,False
6906076,gate_30,106,True,True
6911333,gate_30,25,True,False
6914995,gate_30,2,False,False
6916436,gate_40,4,False,False
6917088,gate_30,274,True,True
6917622,gate_40,4,False,False
6919079,gate_40,5,False,False
6921176,gate_30,53,True,False
6922495,gate_40,7,False,False
6924644,gate_30,1,False,False
6925773,gate_30,0,False,False
6925973,gate_40,1,False,False
6931994,gate_40,0,False,False
6932680,gate_40,0,False,False
6938693,gate_30,44,True,True
6941607,gate_40,31,True,False
6946217,gate_30,10,True,False
6960876,gate_30,6,False,False
6962456,gate_30,12,True,False
6964177,gate_30,79,True,False
6965731,gate_40,1,False,False
6967042,gate_30,2,False,False
6967397,gate_30,23,False,False
6975780,gate_40,0,True,True
6978284,gate_40,4,False,False
6984441,gate_40,3,False,False
6984644,gate_30,6,False,False
6988209,gate_40,71,True,False
6995795,gate_30,39,True,False
6996828,gate_30,75,True,True
6999129,gate_40,36,True,False
7008854,gate_30,5,False,False
7019109,gate_40,11,False,False
7019816,gate_40,23,True,False
7020720,gate_40,108,True,False
7024914,gate_30,23,False,False
7025458,gate_30,717,True,False
7025704,gate_40,48,True,False
7026297,gate_30,9,False,False
7032044,gate_40,63,True,False
7035917,gate_40,13,False,False
7035989,gate_30,21,True,False
7038219,gate_30,1,False,False
7038223,gate_40,37,True,False
7045025,gate_30,27,False,False
7047378,gate_30,231,True,True
7056216,gate_30,4,False,False
7058656,gate_40,52,True,False
7064575,gate_40,30,True,False
7069867,gate_40,18,False,False
7073970,gate_30,179,True,True
7074249,gate_40,7,True,False
7075057,gate_40,5,False,False
7076780,gate_40,5,False,False
7080574,gate_30,184,False,True
7100079,gate_40,49,True,False
7107775,gate_40,6,False,False
7109433,gate_40,7,False,False
7110648,gate_30,12,True,False
7110873,gate_40,49,True,True
7113962,gate_30,0,False,False
7117044,gate_30,107,True,False
7121602,gate_30,315,True,False
7122088,gate_30,210,True,True
7124279,gate_30,34,False,False
7140572,gate_30,216,True,True
7151247,gate_40,3,False,False
7151314,gate_30,3,False,False
7151355,gate_30,56,False,False
7152200,gate_40,5,False,False
7153308,gate_30,4,True,False
7158845,gate_40,3,False,False
7167429,gate_30,73,True,True
7177869,gate_40,45,False,False
7180720,gate_30,10,False,False
7186349,gate_30,0,False,False
7193171,gate_30,297,True,True
7198996,gate_30,1,False,False
7199934,gate_30,13,False,False
7200726,gate_30,2,False,False
7206335,gate_30,446,True,False
7211280,gate_40,40,True,False
7212903,gate_40,108,True,False
7215760,gate_30,12,False,False
7219315,gate_30,2,True,False
7220757,gate_40,5,False,False
7221141,gate_30,4,False,False
7223810,gate_30,38,True,False
7227005,gate_40,1,False,False
7238677,gate_40,140,False,True
7243820,gate_40,57,True,False
7245833,gate_30,32,True,False
7248972,gate_40,52,True,False
7255731,gate_30,163,True,True
7258038,gate_30,94,True,False
7271075,gate_40,328,True,True
7273738,gate_30,4,False,False
7274890,gate_40,1,False,False
7276619,gate_30,270,True,True
7276660,gate_30,3,False,False
7278721,gate_40,21,True,False
7279371,gate_30,30,True,False
7284512,gate_30,32,False,False
7285212,gate_30,42,True,False
7285628,gate_40,17,False,False
7285806,gate_30,10,False,False
7288951,gate_40,511,True,True
7292991,gate_40,18,True,False
7295521,gate_30,24,True,False
7298235,gate_40,0,False,False
7298890,gate_30,38,False,False
7299317,gate_30,3,False,False
7299605,gate_40,5,False,False
7302836,gate_30,127,True,True
7303744,gate_30,20,False,False
7306819,gate_30,0,True,False
7311012,gate_30,1,False,False
7318227,gate_30,44,False,True
7321941,gate_30,31,True,False
7322422,gate_30,1,False,False
7326325,gate_40,1,False,False
7332427,gate_40,119,False,False
7334158,gate_40,20,True,False
7340127,gate_30,3,False,False
7340905,gate_40,17,False,False
7341808,gate_30,1,False,False
7342334,gate_30,335,True,True
7342502,gate_40,1,False,False
7349998,gate_30,48,False,False
7350075,gate_40,23,False,True
7358615,gate_30,62,False,True
7360984,gate_30,16,True,False
7372780,gate_30,37,True,False
7373911,gate_30,9,False,False
7374760,gate_30,45,True,False
7379235,gate_40,8,True,False
7379966,gate_40,81,True,False
7383218,gate_40,8,False,False
7387262,gate_30,188,True,True
7387759,gate_30,8,True,False
7388864,gate_40,4,False,False
7396999,gate_40,263,True,True
7398044,gate_30,2,False,False
7398647,gate_30,10,False,False
7399547,gate_30,43,True,False
7401498,gate_40,13,False,False
7403206,gate_30,13,False,False
7407789,gate_30,2,False,False
7408181,gate_30,40,False,False
7414820,gate_30,25,True,False
7415246,gate_30,23,True,False
7416151,gate_40,30,True,False
7422418,gate_40,43,True,True
7424194,gate_30,185,True,False
7424417,gate_30,19,True,False
7427131,gate_40,48,True,False
7427234,gate_30,22,False,False
7428597,gate_40,9,False,False
7428915,gate_30,122,True,False
7429482,gate_40,5,False,False
7436965,gate_30,28,True,False
7437747,gate_40,225,True,True
7438094,gate_40,8,False,False
7440589,gate_30,96,True,True
7444426,gate_30,38,True,False
7445350,gate_40,56,True,True
7446425,gate_30,1,False,False
7447697,gate_40,36,False,False
7453937,gate_40,39,False,True
7454453,gate_30,10,True,False
7455601,gate_40,418,True,True
7455894,gate_30,83,True,False
7458365,gate_40,1,True,True
7462599,gate_30,1,False,False
7463622,gate_30,4,False,False
7465126,gate_40,20,False,False
7465799,gate_40,41,True,False
7465862,gate_30,1,False,False
7470617,gate_30,4,False,False
7472403,gate_30,4,False,False
7476195,gate_40,2,False,False
7477074,gate_40,309,True,True
7481262,gate_30,11,True,False
7481534,gate_40,188,True,True
7482337,gate_30,20,False,False
7487584,gate_30,452,True,True
7489142,gate_40,58,False,False
7494049,gate_40,24,True,False
7498441,gate_40,3,False,False
7500511,gate_30,30,True,False
7505400,gate_30,15,True,False
7506998,gate_40,645,True,True
7507241,gate_30,30,True,False
7509265,gate_30,0,False,False
7514186,gate_30,14,False,False
7518916,gate_30,6,False,False
7523132,gate_30,41,True,False
7523645,gate_30,2,False,False
7524103,gate_40,16,False,False
7525665,gate_40,18,True,False
7527922,gate_30,1,False,False
7532397,gate_30,46,True,False
7542222,gate_30,0,False,False
7545485,gate_30,1,True,False
7546996,gate_40,149,True,True
7547487,gate_30,44,True,False
7551011,gate_40,1,False,False
7558765,gate_30,4,False,False
7560913,gate_40,7,False,False
7565885,gate_30,17,False,False
7566218,gate_40,51,True,True
7570953,gate_30,5,False,False
7574511,gate_30,31,False,False
7574922,gate_40,7,False,False
7575602,gate_30,286,True,False
7577081,gate_40,1,False,False
7579642,gate_30,0,False,False
7583410,gate_40,2,True,False
7588587,gate_30,36,False,False
7588957,gate_30,166,False,False
7591906,gate_40,129,True,True
7593093,gate_30,14,True,False
7594830,gate_40,1355,True,True
7595248,gate_30,1,False,False
7599486,gate_40,4,False,False
7605225,gate_40,4,False,False
7615823,gate_40,15,False,False
7621406,gate_40,24,True,True
7622403,gate_30,34,False,False
7627947,gate_40,12,False,False
7632589,gate_40,30,True,False
7637445,gate_30,42,False,False
7638832,gate_40,2,False,False
7639848,gate_40,1,False,False
7644215,gate_30,3,False,False
7647702,gate_40,105,False,False
7650192,gate_30,6,True,False
7654748,gate_30,26,True,False
7655512,gate_40,11,False,False
7662273,gate_40,187,True,True
7670054,gate_40,1,False,False
7673967,gate_40,23,True,False
7679742,gate_40,9,False,False
7683523,gate_40,10,False,False
7683821,gate_30,82,True,True
7687310,gate_40,6,False,False
7688994,gate_40,58,True,False
7691789,gate_30,1,True,False
7697561,gate_40,6,True,False
7700587,gate_40,2,False,False
7702274,gate_40,9,False,False
7703937,gate_30,17,False,True
7707801,gate_30,18,False,False
7711762,gate_40,46,True,False
7714770,gate_40,83,True,False
7720275,gate_30,11,False,False
7720311,gate_30,19,True,True
7723510,gate_30,1,False,False
7725321,gate_30,120,True,True
7726729,gate_30,39,True,False
7727152,gate_40,53,True,True
7729028,gate_40,73,True,False
7735652,gate_30,5,False,False
7738889,gate_40,136,True,True
7738899,gate_40,60,True,False
7743466,gate_40,17,False,False
7743598,gate_40,54,True,False
7745513,gate_40,8,False,False
7748017,gate_30,0,False,False
7750791,gate_40,6,True,False
7752065,gate_40,3,False,False
7753840,gate_30,23,False,True
7756440,gate_30,4,False,False
7756678,gate_30,15,False,False
7757106,gate_40,100,True,False
7759133,gate_40,20,False,False
7762945,gate_30,5,False,False
7764822,gate_30,10,False,True
7770878,gate_30,4,True,False
7772350,gate_30,192,True,True
7774062,gate_30,2,False,False
7777001,gate_30,50,False,True
7777662,gate_40,264,True,True
7781462,gate_30,11,False,False
7785162,gate_30,11,False,False
7786812,gate_40,2,False,False
7792850,gate_40,168,True,True
7801794,gate_30,29,False,False
7802036,gate_40,10,True,True
7804011,gate_30,134,True,True
7804696,gate_30,40,False,False
7808996,gate_40,15,False,False
7810642,gate_30,398,True,True
7812943,gate_30,24,True,False
7816260,gate_30,2,False,False
7819663,gate_30,220,True,True
7825255,gate_40,111,True,True
7829539,gate_30,278,True,True
7831338,gate_30,1,False,False
7833526,gate_40,155,True,True
7834002,gate_30,11,False,False
7837446,gate_30,6,False,False
7838998,gate_40,21,False,False
7857278,gate_30,1,False,False
7859699,gate_40,25,False,True
7867847,gate_40,15,False,False
7869501,gate_40,15,False,False
7878984,gate_30,62,True,False
7883669,gate_40,2,False,False
7884530,gate_40,283,True,True
7885452,gate_30,18,False,False
7886496,gate_30,1,False,False
7895846,gate_40,200,True,False
7898609,gate_30,2,True,False
7898775,gate_30,1,False,False
7900112,gate_30,5,False,False
7900156,gate_40,84,True,False
7900240,gate_30,49,True,True
7900741,gate_40,1,False,False
7905570,gate_30,3,False,False
7905866,gate_30,161,True,False
7911630,gate_30,214,True,True
7912290,gate_30,21,False,False
7914239,gate_30,10,False,False
7916148,gate_40,7,True,False
7918260,gate_30,198,True,False
7918656,gate_30,3,False,False
7919125,gate_30,6,False,False
7926216,gate_40,4,True,False
7928506,gate_40,232,True,True
7929554,gate_40,10,True,False
7930517,gate_30,82,True,False
7930534,gate_40,6,False,False
7932129,gate_30,92,True,True
7932145,gate_30,148,True,True
7941241,gate_40,36,True,False
7949503,gate_30,46,True,False
7951852,gate_40,8,False,False
7961901,gate_30,35,False,True
7962220,gate_40,14,True,False
7963413,gate_30,63,True,False
7966218,gate_40,12,False,False
7969377,gate_30,52,False,True
7970580,gate_30,118,True,False
7972269,gate_30,55,False,False
7979527,gate_40,0,False,False
7979863,gate_40,233,True,True
7981939,gate_40,38,False,False
7982388,gate_30,31,False,False
7984530,gate_30,76,True,True
7984840,gate_40,3,False,False
7987175,gate_40,78,True,False
7987510,gate_30,40,False,False
7987870,gate_40,2,False,False
7995550,gate_30,65,True,False
7996041,gate_40,24,False,False
8003172,gate_30,314,False,True
8008357,gate_40,25,True,False
8008505,gate_40,74,False,False
8014826,gate_30,34,False,False
8017873,gate_40,34,True,False
8018787,gate_30,6,True,False
8019144,gate_30,534,True,True
8021273,gate_40,15,False,False
8023055,gate_40,109,False,True
8024356,gate_40,3,False,False
8024744,gate_30,6,False,False
8025609,gate_30,7,False,False
8029459,gate_30,5,False,False
8031784,gate_30,17,True,False
8037217,gate_30,67,True,False
8037653,gate_40,0,False,False
8038089,gate_40,268,True,True
8038344,gate_30,19,False,False
8043847,gate_40,1,False,False
8048343,gate_30,10,False,False
8051724,gate_40,26,True,False
8051979,gate_40,30,True,False
8054268,gate_30,16,False,False
8064157,gate_40,3,False,False
8069101,gate_30,2,False,False
8075117,gate_40,27,False,False
8078801,gate_40,20,False,False
8079032,gate_40,102,True,True
8080056,gate_30,276,True,False
8082150,gate_30,7,False,False
8082792,gate_30,7,False,False
8082846,gate_30,0,False,False
8085934,gate_40,21,False,False
8086340,gate_40,14,False,False
8088036,gate_40,19,False,False
8089495,gate_40,248,True,False
8090970,gate_40,12,False,False
8094032,gate_30,97,True,False
8094373,gate_30,4,True,False
8096337,gate_40,3,False,False
8096477,gate_30,65,True,False
8097103,gate_40,7,False,False
8099612,gate_30,18,False,False
8101809,gate_40,1,False,False
8116235,gate_40,40,True,False
8116413,gate_30,6,False,False
8118722,gate_40,4,False,False
8122077,gate_40,16,False,True
8128574,gate_40,3,False,False
8129478,gate_40,35,True,False
8133146,gate_30,50,True,False
8134803,gate_40,42,True,False
8135975,gate_40,9,False,False
8139546,gate_30,8,False,False
8140098,gate_40,27,True,False
8149628,gate_40,32,False,False
8150045,gate_40,31,True,False
8153112,gate_30,2,False,False
8154469,gate_40,81,True,False
8156315,gate_40,13,True,False
8157077,gate_30,3,False,False
8158659,gate_30,3,False,False
8168301,gate_40,14,False,False
8170759,gate_40,32,False,False
8170935,gate_40,4,False,False
8183371,gate_30,2,False,False
8184291,gate_40,63,True,False
8189753,gate_30,38,False,False
8190578,gate_30,163,True,True
8194051,gate_30,22,True,False
8206386,gate_30,36,True,True
8206417,gate_40,9,True,False
8207748,gate_40,93,True,False
8211102,gate_40,8,False,False
8213606,gate_40,1,False,False
8216217,gate_40,5,False,False
8216507,gate_30,86,False,False
8216845,gate_40,16,False,False
8218322,gate_40,134,True,True
8218712,gate_30,36,False,False
8219704,gate_40,5,False,False
8219741,gate_30,22,True,False
8228097,gate_40,2,False,False
8236161,gate_30,0,False,False
8240717,gate_40,117,True,True
8241308,gate_30,168,True,True
8242501,gate_40,8,True,False
8245895,gate_40,16,False,False
8248360,gate_30,8,True,False
8256784,gate_40,29,True,True
8257429,gate_40,12,False,False
8258562,gate_30,37,True,False
8261212,gate_30,271,True,True
8267302,gate_40,27,False,False
8268841,gate_30,28,True,False
8272564,gate_30,7,False,False
8273476,gate_30,0,False,False
8280210,gate_30,4,False,False
8284830,gate_40,48,True,False
8284903,gate_40,28,False,False
8289561,gate_40,176,True,True
8290909,gate_30,3,False,False
8295376,gate_40,0,False,False
8297189,gate_30,2,False,False
8298541,gate_30,4,False,False
8301518,gate_40,221,True,True
8305666,gate_30,10,False,False
8315674,gate_40,19,True,False
8319967,gate_40,584,True,True
8321819,gate_40,15,False,False
8324503,gate_30,7,True,False
8329632,gate_30,9,True,False
8336544,gate_40,38,True,False
8341753,gate_30,23,True,True
8346219,gate_40,49,True,False
8347631,gate_30,13,False,False
8351626,gate_40,24,True,False
8358722,gate_40,65,True,False
8358750,gate_30,10,False,False
8361565,gate_30,45,True,False
8365748,gate_30,95,True,False
8366482,gate_30,236,True,True
8368378,gate_30,9,False,False
8368434,gate_30,8,False,False
8368724,gate_40,47,True,False
8372324,gate_30,3,False,False
8375098,gate_40,1,False,False
8375535,gate_40,7,False,False
8375689,gate_30,1,False,False
8381672,gate_30,88,True,False
8383543,gate_30,25,False,False
8385625,gate_30,6,False,False
8393034,gate_40,14,True,True
8393447,gate_30,9,False,False
8395403,gate_40,28,True,False
8417538,gate_30,55,True,False
8437004,gate_40,8,False,False
8440257,gate_40,47,True,False
8442319,gate_40,48,True,False
8443901,gate_40,3,False,False
8446235,gate_40,81,True,False
8451821,gate_30,322,False,True
8460502,gate_30,91,True,False
8461095,gate_40,2,False,False
8466390,gate_40,0,False,False
8468689,gate_30,2,True,False
8470068,gate_40,6,False,False
8471818,gate_40,4,False,False
8476320,gate_40,68,False,True
8479739,gate_30,5,False,False
8481209,gate_30,3,False,False
8487406,gate_40,28,True,False
8488286,gate_40,11,True,False
8494586,gate_40,72,True,False
8500859,gate_30,10,True,False
8503888,gate_40,38,False,False
8516409,gate_40,2,True,False
8517609,gate_40,26,True,False
8519032,gate_40,0,False,False
8519534,gate_30,9,False,False
8524912,gate_40,3,False,False
8527842,gate_40,8,False,False
8544301,gate_40,20,False,False
8546547,gate_30,95,True,False
8553550,gate_40,40,False,False
8557821,gate_40,6,False,False
8563572,gate_40,60,True,False
8565870,gate_30,1,False,False
8572802,gate_30,19,True,False
8581807,gate_30,272,True,False
8588584,gate_40,6,False,False
8588618,gate_40,3,False,False
8591000,gate_40,42,True,True
8596279,gate_40,0,False,False
8603210,gate_30,5,False,False
8606073,gate_40,12,False,False
8606103,gate_40,35,True,False
8607573,gate_30,30,False,False
8609994,gate_30,137,True,True
8614628,gate_30,9,False,False
8615608,gate_40,223,True,True
8618142,gate_30,359,True,True
8621901,gate_30,19,False,False
8626316,gate_30,0,False,False
8630267,gate_40,30,True,False
8632570,gate_30,8,True,False
8637804,gate_40,160,False,True
8638920,gate_40,30,True,False
8642043,gate_40,44,False,False
8648270,gate_40,7,False,False
8648878,gate_30,5,True,False
8649522,gate_40,152,True,True
8650525,gate_40,0,False,False
8653580,gate_30,17,False,False
8655640,gate_30,35,True,False
8657635,gate_40,5,False,False
8659088,gate_40,16,True,False
8663587,gate_30,114,True,False
8665373,gate_40,0,False,False
8671046,gate_40,46,True,False
8675183,gate_40,8,False,False
8675185,gate_30,47,True,False
8681380,gate_30,1,False,False
8681846,gate_40,13,True,False
8683895,gate_40,38,True,False
8687466,gate_40,70,True,False
8694477,gate_40,3,False,False
8695748,gate_30,13,False,True
8699518,gate_30,25,True,False
8704975,gate_30,2,False,False
8706130,gate_30,394,True,True
8706864,gate_30,122,True,True
8708448,gate_30,16,True,False
8708544,gate_40,4,True,False
8716526,gate_40,22,True,False
8717005,gate_40,53,True,False
8717417,gate_30,4,True,False
8722488,gate_30,31,False,False
8727484,gate_40,19,True,False
8732542,gate_40,28,False,True
8738562,gate_30,16,False,False
8746961,gate_40,89,True,True
8749761,gate_30,45,True,False
8756358,gate_40,49,True,False
8757745,gate_30,83,True,False
8757967,gate_40,1,False,False
8762242,gate_40,36,False,False
8763602,gate_30,1,False,False
8765196,gate_30,25,False,False
8769417,gate_40,2,False,False
8771642,gate_40,59,True,True
8778882,gate_30,558,True,True
8781339,gate_40,18,True,False
8781344,gate_30,30,True,False
8782216,gate_30,5,False,False
8784299,gate_40,32,False,False
8785575,gate_40,2,False,False
8803813,gate_30,0,False,False
8804401,gate_30,9,False,False
8811373,gate_30,0,False,False
8823756,gate_40,1,False,False
8824947,gate_30,5,False,False
8826792,gate_30,26,False,False
8828719,gate_40,1,False,False
8840024,gate_40,1,False,False
8840251,gate_40,14,True,False
8841071,gate_40,3,False,False
8843596,gate_40,8,False,False
8843896,gate_30,0,False,False
8848992,gate_40,313,True,False
8849208,gate_40,21,False,False
8851629,gate_30,4,False,False
8851698,gate_40,17,False,False
8854707,gate_30,42,True,False
8856132,gate_40,22,False,False
8857821,gate_30,32,True,False
8869211,gate_40,79,True,False
8869235,gate_30,8,False,False
8870167,gate_40,70,True,True
8871748,gate_30,50,True,True
8871789,gate_30,25,True,False
8872176,gate_40,6,False,False
8874105,gate_30,2,False,False
8874750,gate_30,98,True,False
8877200,gate_40,44,False,False
8881272,gate_30,42,True,False
8888002,gate_40,0,False,False
8890263,gate_30,18,False,False
8895481,gate_30,0,False,False
8896137,gate_40,4,False,False
8900797,gate_40,9,True,False
8911142,gate_30,7,True,False
8916595,gate_40,12,False,False
8920484,gate_40,93,False,True
8921843,gate_40,213,True,True
8924467,gate_30,12,False,True
8924949,gate_30,61,True,False
8928322,gate_40,16,False,False
8938956,gate_40,0,False,False
8939576,gate_30,64,True,False
8940893,gate_30,12,False,False
8946804,gate_40,8,False,False
8950151,gate_40,16,False,False
8962522,gate_30,6,False,False
8967389,gate_40,13,False,False
8971163,gate_30,15,True,False
8973569,gate_40,83,True,False
8978655,gate_40,7,False,False
8986373,gate_30,2,False,False
8992670,gate_40,19,False,False
8997363,gate_40,2,False,False
9009228,gate_30,9,False,False
9010925,gate_30,36,True,False
9012003,gate_30,7,False,False
9015303,gate_40,1,True,True
9020425,gate_30,4,False,False
9030195,gate_30,3,False,False
9034723,gate_40,106,True,True
9038632,gate_30,3,False,False
9038863,gate_30,379,False,True
9040584,gate_40,23,True,False
9041533,gate_40,7,False,False
9043357,gate_40,27,False,False
9049542,gate_40,7,False,False
9050315,gate_30,95,True,True
9057954,gate_40,53,False,True
9062136,gate_40,0,False,False
9068420,gate_40,220,True,False
9077442,gate_30,16,True,False
9078405,gate_40,264,True,True
9080383,gate_30,40,True,True
9089072,gate_30,2,False,False
9093176,gate_30,40,True,False
9096361,gate_30,18,False,True
9099990,gate_30,324,True,True
9102487,gate_40,408,True,True
9103651,gate_30,8,False,False
9108132,gate_40,14,False,False
9110324,gate_30,2,False,False
9112355,gate_40,12,False,False
9115287,gate_30,11,True,False
9116459,gate_30,5,False,False
9120167,gate_40,0,False,False
9122312,gate_30,66,False,False
9125830,gate_30,3,True,False
9126789,gate_30,18,False,False
9127154,gate_40,1,False,False
9127741,gate_40,17,False,False
9129919,gate_30,8,False,False
9132703,gate_40,38,False,True
9136203,gate_30,44,True,False
9136338,gate_40,107,True,False
9136833,gate_40,17,False,False
9137334,gate_30,207,True,True
9138789,gate_30,445,True,True
9143085,gate_30,3,False,False
9143151,gate_30,56,True,False
9150138,gate_40,46,True,False
9150628,gate_40,0,False,False
9151871,gate_30,12,False,False
9157447,gate_30,10,False,False
9159281,gate_30,5,False,False
9161433,gate_40,2,False,False
9165032,gate_40,9,False,False
9166029,gate_40,158,True,True
9166571,gate_30,17,True,False
9173768,gate_30,148,False,True
9174775,gate_30,8,True,False
9175657,gate_40,176,True,False
9181427,gate_40,1,False,False
9187252,gate_40,1,False,False
9188348,gate_40,4,False,False
9194475,gate_40,5,True,False
9200863,gate_40,45,True,False
9217630,gate_30,154,True,False
9220374,gate_30,25,True,False
9220708,gate_40,10,False,False
9225626,gate_30,1,False,False
9231492,gate_40,36,True,True
9233762,gate_30,2,False,False
9233999,gate_40,0,False,False
9237082,gate_40,44,True,False
9249203,gate_40,62,True,True
9251526,gate_40,37,True,False
9252535,gate_30,1,False,False
9253333,gate_30,69,True,True
9261747,gate_30,13,True,False
9266683,gate_40,97,True,False
9269812,gate_30,41,True,False
9272688,gate_30,1,False,False
9281044,gate_40,51,True,False
9281762,gate_30,9,True,True
9284904,gate_30,0,False,False
9287384,gate_30,69,True,False
9292751,gate_30,7,False,False
9292833,gate_30,28,False,False
9292907,gate_40,15,False,False
